@relation winequalityN-weka.filters.unsupervised.attribute.Remove-R13-weka.filters.unsupervised.attribute.ClassAssigner-Cfirst-weka.filters.unsupervised.instance.RemoveDuplicates-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C13-Llast-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C14-Llast-weka.filters.unsupervised.attribute.Remove-R13-14-weka.filters.unsupervised.attribute.Normalize-S2.0-T-1.0-weka.filters.unsupervised.instance.Randomize-S42

@attribute type {white,red}
@attribute 'fixed acidity' numeric
@attribute 'volatile acidity' numeric
@attribute 'citric acid' numeric
@attribute 'residual sugar' numeric
@attribute chlorides numeric
@attribute 'free sulfur dioxide' numeric
@attribute 'total sulfur dioxide' numeric
@attribute density numeric
@attribute pH numeric
@attribute sulphates numeric
@attribute alcohol numeric

@data
red,-0.179487,0.172414,-1,-0.90393,-0.390071,-0.963964,-0.988904,0.126743,0.169492,-0.431818,-0.258065
white,-0.307692,-0.517241,-0.272727,-0.790393,-0.617021,-0.333333,-0.517337,-0.557668,-0.254237,-0.159091,0.290323
white,-0.102564,-0.241379,-0.340909,-0.895197,-0.673759,-0.54955,-0.622746,-0.774398,-0.59322,-0.704545,0.612903
red,0.307692,-0.632184,-0.113636,-0.912664,-0.078014,-0.963964,-0.977809,0.250951,-0.322034,-0.159091,-0.516129
white,-0.333333,-0.034483,-0.545455,-0.842795,-0.29078,-0.675676,-0.411928,-0.235741,-0.220339,-0.590909,-0.612903
white,-0.230769,-0.586207,-0.5,-0.379913,-0.460993,0.009009,0.131761,0.114068,-0.355932,-0.431818,-0.677419
red,0.25641,0.011494,-0.795455,-0.834061,0.163121,-0.657658,-0.761442,0.329531,0.050847,0.454545,-0.16129
white,-0.333333,-0.632184,-0.5,-0.921397,-0.588652,-0.333333,-0.162275,-0.202788,0.169492,-0.25,-0.387097
white,0.051282,-0.609195,-0.340909,-0.58952,-0.687943,-0.423423,-0.384189,-0.405577,-0.423729,-0.772727,0.225806
white,-0.230769,-0.54023,-0.022727,-0.388646,-0.702128,-0.477477,-0.423024,-0.425856,-0.389831,-0.159091,0.451613
white,-0.641026,-0.252874,-0.659091,-0.925764,-0.588652,-0.837838,-0.789182,-0.475285,0.355932,-0.590909,0.16129
red,-0.102564,0.735632,-0.931818,-0.868996,0.177305,-0.837838,-0.927878,0.202788,0.135593,-0.431818,-0.483871
white,-0.282051,-0.563218,-0.295455,-0.58952,0.815603,-0.387387,-0.128988,0.012674,-0.186441,-0.636364,-0.580645
red,0.102564,-0.517241,-0.181818,-0.860262,-0.446809,-0.387387,-0.739251,-0,-0.067797,0.795455,0.419355
white,-0.333333,-0.896552,-0.340909,-0.541485,-0.531915,-0.585586,-0.48405,-0.380228,-0.135593,-0.772727,0.290323
white,-0.615385,-0.494253,-0.545455,-0.956332,-0.035461,-0.153153,-0.112344,-0.076046,-0.016949,-0.272727,-0.774194
red,0.230769,0.298851,-0.431818,-0.877729,0.049645,-0.873874,-0.877947,0.39924,-0.050847,-0.136364,-0.354839
white,-0.076923,-0.471264,-0.363636,-0.912664,-0.41844,-0.423423,-0.273232,-0.26616,0,-0.227273,-0.193548
white,-0.435897,-0.517241,-0.431818,-0.930131,-0.659574,-0.477477,-0.400832,-0.894804,-0.389831,-0.522727,0.677419
white,-0.282051,-0.402299,-0.090909,-0.344978,-0.475177,0.207207,-0.090153,-0.007605,-0.271186,-0.363636,-0.505376
white,0.25641,-0.149425,-0.090909,-0.921397,-0.177305,-0.711712,-0.478502,0.08872,-0.067797,-0.204545,-0.322581
red,0.051282,-0.517241,0.113636,-0.860262,0.234043,-0.63964,-0.705964,0.271229,0,0.022727,-0.322581
red,0.153846,0.034483,-1,-0.930131,-0.134752,-0.90991,-0.955617,0.117871,-0.101695,-0.045455,-0.354839
white,-0.384615,-0.425287,-0.568182,-0.563319,-0.531915,-0.621622,-0.239945,-0.095057,-0.271186,-0.068182,-0.387097
white,0.230769,-0.574713,-0.181818,-0.947598,-0.64539,-0.747748,-0.589459,-0.468948,-0.610169,-0.681818,0.096774
white,-0.538462,-0.758621,-0.568182,-0.432314,-0.446809,-0.369369,-0.423024,-0.07858,-0.084746,-0.568182,-0.516129
white,-0.333333,-0.724138,-0.363636,-0.834061,-0.673759,-0.585586,-0.567268,-0.420786,0,-0.25,0.129032
white,-0.230769,-0.586207,0.272727,-0.0131,-0.51773,0.135135,0.220527,0.253485,-0.491525,-0.068182,-0.580645
white,0.076923,-0.218391,-0.181818,-0.615721,-0.602837,-0.405405,-0.472954,-0.380228,-0.305085,-0.204545,0.387097
white,-0.128205,0.390805,-0.522727,-0.222707,-0.134752,-0.423423,-0.079057,0.26616,-0.525424,-0.25,-0.645161
white,-0.487179,-0.586207,-0.318182,-0.825328,-0.64539,0.333333,-0.317614,-0.608365,-0.186441,-0.636364,0.129032
white,-0.512821,-0.62069,-0.25,-0.956332,-0.432624,-0.513514,-0.20111,-0.291508,-0.305085,-0.545455,-0.580645
white,-0.461538,-0.517241,-0.363636,-0.772926,-0.631206,-0.72973,-0.384189,-0.685678,-0.084746,-0.545455,0.483871
white,-0.512821,-0.816092,-0.409091,-0.502183,-0.51773,-0.513514,-0.40638,-0.17744,-0.423729,-0.181818,-0.387097
white,-0.205128,-0.494253,0.022727,-0.930131,-0.574468,-0.369369,-0.356449,-0.558935,-0.40678,-0.431818,0
white,-0.358974,-0.678161,-0.386364,-0.659389,-0.617021,0.441441,-0.162275,-0.278834,-0.440678,0.227273,-0.129032
white,-0.538462,-0.724138,-0.181818,-0.834061,-0.446809,-0.72973,-0.339806,-0.276299,0.305085,-0.386364,-0.354839
red,-0.512821,0.195402,-1,-0.930131,-0.234043,-0.81982,-0.933426,-0.391635,0.237288,-0.227273,0.354839
white,-1,-0.471264,-0.954545,-0.082969,-0.617021,-0.657658,-0.400832,-0.319392,0.745763,-0.5,0.419355
white,-0.282051,-0.218391,-0.25,-0.80786,-0.64539,-0.747748,-0.56172,-0.633714,-0.050847,-0.340909,0.741935
white,-0.205128,-0.747126,-0.363636,-0.790393,-0.361702,-0.423423,-0.48405,-0.329531,-0.254237,-0.590909,-0.096774
white,-0.205128,-0.448276,-0.636364,-0.930131,-0.404255,-0.747748,-0.500693,-0.126743,-0.152542,-0.636364,-0.516129
red,0.076923,-0.310345,0,-0.886463,0.262411,-0.90991,-0.950069,0.076046,-0.016949,-0.045455,0.096774
white,-0.615385,-0.195402,-0.75,-0.956332,-0.716312,-0.90991,-0.750347,-0.537389,0.338983,-0.409091,0.032258
white,-0.641026,-0.034483,-0.590909,-0.877729,-0.617021,-0.603604,-0.317614,-0.698352,0.084746,0.25,0.741935
white,-0.461538,-0.448276,-0.545455,0.20524,-0.41844,-0.495495,-0.234397,0.210393,-0.118644,-0.568182,-0.258065
white,-0.205128,-0.402299,-0.318182,-0.641921,-0.716312,-0.405405,-0.212205,-0.424588,0.084746,-0.386364,0.387097
white,-0.025641,-0.471264,0.113636,-0.707424,-0.503546,-0.531532,-0.306519,-0.481622,-0.389831,0.022727,0.548387
red,0.358974,-0.609195,-0.227273,-0.877729,-0.120567,-0.207207,-0.661581,0.340938,0.220339,0.454545,-0.290323
white,0.025641,-0.54023,0.113636,-0.938865,-0.475177,-0.531532,-0.245492,-0.17744,-0.372881,-0.159091,-0.290323
white,-0.487179,-0.471264,-0.272727,-0.659389,-0.787234,-0.513514,-0.511789,-0.752852,-0.101695,-0.318182,0.83871
white,0,-0.54023,0.318182,0.004367,-0.475177,0.063063,-0.051318,0.418251,-0.389831,-0.454545,-0.709677
white,0.128205,-0.609195,0.045455,-0.724891,-0.41844,-0.765766,-0.467406,0.030418,-0.050847,-0.181818,-0.451613
white,-0.205128,-0.448276,-0.318182,-0.895197,-0.617021,-0.513514,-0.384189,-0.292776,-0.118644,-0.409091,-0.032258
red,-0.230769,0.597701,-1,-0.790393,0.319149,-0.873874,-0.905687,0.190114,0.237288,-0.227273,-0.129032
white,-0.333333,-0.37931,-0.363636,0.048035,-0.574468,-0.675676,-0.345354,0.04943,-0.186441,-0.522727,-0.16129
red,0.025641,0.034483,-0.909091,-0.90393,-0.049645,-0.711712,-0.861304,0.17744,0.033898,-0.227273,-0.354839
red,0.923077,-0.402299,0.022727,-0.877729,0.035461,-0.90991,-0.950069,0.481622,-0.627119,0,-0.612903
white,-0.333333,-0.632184,-0.409091,-0.336245,-0.361702,-0.171171,-0.023578,0.048162,-0.322034,-0.363636,-0.516129
white,0.435897,-0.54023,-0.318182,-0.912664,-0.489362,-0.369369,-0.262136,0.043093,-0.338983,-0.386364,-0.580645
white,-0.179487,-0.494253,0.159091,0.135371,-0.41844,-0.297297,-0.101248,0.329531,-0.40678,-0.318182,-0.483871
white,0.025641,-0.701149,-0.386364,-0.947598,-0.404255,-0.657658,-0.539528,-0.17744,-0.423729,-0.454545,-0.645161
white,-0.25641,-0.218391,0.045455,-0.20524,-0.361702,0.189189,0.26491,0.441065,-0.135593,-0.363636,-0.677419
white,-0.230769,-0.701149,-0.295455,-0.799127,-0.475177,-0.297297,-0.361997,-0.468948,-0.40678,-0.022727,-0.064516
white,-0.179487,-0.770115,0.113636,-0.58952,-0.560284,-0.405405,-0.339806,-0.456274,-0.118644,-0.590909,0.354839
red,0.794872,-0.034483,0.045455,-0.834061,-0.092199,-0.927928,-0.883495,0.646388,-0.440678,-0.045455,-0.516129
red,-0.410256,0.034483,-0.818182,-0.886463,-0.035461,-0.585586,-0.783634,0.035488,0.491525,0.045455,-0.258065
white,0.179487,-0.448276,-0.204545,-0.030568,-0.716312,-0.963964,-0.778086,-0.077313,-0.491525,-0.727273,0.225806
white,-0.358974,-0.448276,-0.204545,-0.082969,-0.574468,-0.495495,0.065187,0.430925,0.084746,-0.363636,-0.548387
white,-0.153846,-0.770115,-0.045455,-0.930131,-0.489362,-0.171171,-0.162275,-0.430925,-0.610169,-0.795455,-0.193548
white,-0.435897,-0.816092,-0.386364,-0.004367,-0.702128,-0.315315,-0.489598,-0.124208,-0.271186,-0.727273,-0.096774
white,-0.25641,-0.632184,-0.068182,-0.799127,-0.574468,-0.153153,-0.356449,-0.567807,-0.101695,-0.522727,0.290323
white,-0.461538,-0.724138,-0.363636,-0.965066,-0.51773,-0.207207,-0.478502,-0.591888,0.152542,-0.568182,0.096774
white,-0.128205,-0.54023,-0.136364,-0.877729,-0.390071,-0.603604,-0.167822,-0.481622,-0.305085,-0.318182,0
white,0,-0.816092,0.113636,-0.877729,-0.333333,-0.657658,-0.345354,-0.025349,0.016949,-0.386364,-0.129032
white,-0.153846,-0.655172,-0.454545,-0.580786,-0.574468,0.063063,0.054092,-0.025349,-0.20339,0.272727,-0.354839
white,-0.435897,-0.586207,-0.590909,-0.441048,-0.347518,-0.117117,0.042996,0.115336,-0.169492,-0.522727,-0.677419
white,0.205128,-0.448276,-0.181818,0.248908,-0.546099,-0.171171,0.020804,0.405577,-0.389831,-0.795455,-0.354839
white,-0.512821,-0.586207,-0.318182,-0.895197,-0.574468,-0.477477,-0.450763,-0.640051,0.288136,-0.318182,0.451613
white,-0.384615,-0.655172,-0.136364,-0.912664,-0.503546,-0.801802,-0.40638,-0.410646,-0.016949,0.159091,0.096774
white,-0.282051,-0.126437,0.113636,-0.406114,-0.390071,-0.675676,-0.012483,0.076046,-0.338983,-0.636364,-0.677419
red,0.333333,-0.310345,-0.068182,-0.842795,0.333333,-0.90991,-0.977809,0.131812,-0.305085,-0.181818,0.258065
white,-0.384615,-0.494253,-0.318182,-0.834061,-0.546099,-0.495495,-0.578363,-0.551331,0,-0.113636,0.225806
white,-0.333333,-0.356322,-0.545455,-0.554585,0.546099,0.081081,-0.079057,-0.050697,-0.118644,-0.522727,-0.516129
white,-0.410256,-0.471264,-0.409091,-0.860262,-0.404255,-0.513514,-0.106796,-0.304183,0.101695,-0.431818,-0.225806
white,-0.128205,-0.333333,-0.659091,-0.877729,-0.716312,-0.531532,-0.550624,-0.595691,-0.016949,-0.159091,0.483871
white,0.282051,-0.747126,-0.318182,-0.615721,-0.730496,-0.405405,-0.367545,-0.326996,-0.627119,-0.431818,0.032258
white,-0.435897,-0.655172,-0.227273,-0.938865,-0.77305,-0.603604,-0.417476,-0.683143,0.084746,-0.659091,0.516129
red,0.666667,-0.563218,0.272727,-0.930131,-0.460993,-0.963964,-0.988904,-0.036755,-0.254237,-0.340909,0.225806
red,-0.153846,0.172414,-0.954545,-0.851528,0.035461,-0.585586,-0.511789,0.309252,0.40678,-0.295455,-0.451613
white,0.025641,-0.471264,-0.090909,-0.912664,-0.744681,-0.657658,-0.550624,-0.494297,-0.271186,-0.409091,0.258065
white,0,-0.816092,-0.068182,-0.90393,-0.446809,0.063063,-0.073509,-0.228137,-0.118644,0,0.032258
white,-0.692308,-0.724138,-0.090909,-0.886463,-0.914894,-0.657658,-0.489598,-0.671736,0.101695,-0.25,0.306452
white,-0.282051,-0.632184,-0.363636,-0.895197,-0.730496,-0.315315,-0.300971,-0.403042,0.050847,-0.454545,0.096774
white,-0.025641,-0.609195,-0.227273,-0.938865,-0.333333,-0.405405,-0.056865,-0.08365,-0.355932,-0.340909,-0.516129
white,0.307692,-0.632184,-0.25,0.323144,-0.631206,-0.72973,-0.300971,0.126743,-0.525424,-0.659091,0.322581
white,-0.179487,-0.816092,-0.409091,-0.414847,-0.460993,-0.477477,0.18724,0.154626,0.118644,-0.181818,-0.322581
white,0.076923,0.126437,-0.113636,-0.71179,-0.64539,-0.621622,-0.356449,-0.418251,-0.033898,0.022727,0.548387
white,0.051282,-0.770115,-0.181818,-0.537118,-0.304965,-0.459459,-0.300971,-0,-0.101695,-0.318182,-0.064516
white,0.358974,-0.563218,-0.272727,-0.956332,-0.687943,-0.747748,-0.195562,-0.17744,-0.474576,-0.568182,-0.16129
white,-0.358974,-0.655172,-0.25,-0.921397,-0.617021,-0.747748,-0.450763,-0.506971,0.016949,-0.545455,0.032258
white,-0.282051,-0.287356,-0.363636,-0.248908,-0.617021,-0.837838,-0.522885,-0.372624,-0.40678,-0.704545,0.322581
white,-0.435897,-0.563218,-0.272727,-0.737991,-0.631206,-0.369369,-0.295423,-0.361217,-0.135593,-0.454545,-0.096774
white,-0.25641,-0.287356,-0.295455,-0.816594,-0.361702,-0.531532,0.087379,-0.025349,0.254237,-0.204545,-0.193548
white,-0.076923,-0.724138,-0.295455,-0.912664,-0.588652,-0.405405,-0.389736,-0.481622,-0.101695,-0.613636,0.290323
white,-0.692308,-0.597701,-0.5,-0.816594,-0.51773,-0.189189,-0.184466,-0.332066,0.745763,0.227273,0.064516
white,-0.384615,-0.724138,-0.431818,0.257642,-0.347518,-0.873874,-0.367545,0.338403,-0.20339,-0.295455,-0.483871
red,-0.487179,0.37931,-0.954545,-0.895197,0.106383,-0.63964,-0.511789,-0.076046,0.389831,-0.318182,-0.354839
white,-0.410256,-0.563218,-0.295455,-0.921397,-0.631206,-0.711712,-0.572816,-0.537389,0.016949,-0.5,0
white,0.076923,-0.632184,-0.25,-0.947598,-0.503546,-0.513514,-0.472954,-0.589354,-0.474576,-0.522727,0.451613
white,-0.153846,-0.701149,-0.272727,-0.860262,-0.602837,-0.513514,-0.25104,-0.253485,-0.186441,-0.204545,-0.354839
white,-0.282051,-0.632184,-0.25,-0.170306,-0.673759,-0.873874,-0.583911,0.159696,-0.20339,-0.340909,-0.419355
red,0.794872,-0.517241,-0.045455,-0.912664,0.06383,-0.675676,-0.883495,0.057034,-0.050847,0.159091,0.258065
white,-0.435897,-0.471264,-0.136364,-0.633188,-0.560284,-0.279279,-0.472954,-0.674271,-0.118644,-0.227273,0.645161
white,0.179487,0.126437,0,-0.117904,-0.404255,-0.189189,0.048544,0.392902,-0.271186,-0.340909,-0.225806
white,0.25641,-0.83908,-0.318182,-0.912664,-0.475177,-0.495495,-0.312067,-0.101394,-0.152542,-0.636364,-0.419355
white,-0.384615,-0.356322,-0.5,-0.593886,-0.588652,-0.225225,-0.228849,-0.400507,-0.152542,-0.590909,0.032258
red,1,-0.103448,0,-0.912664,0.957447,-0.369369,-0.750347,0.425856,0.118644,0.454545,-0.387097
white,-0.333333,-0.333333,-0.568182,-0.746725,-0.163121,-0.693694,-0.472954,-0.202788,-0.474576,-0.636364,-0.677419
red,0.128205,-0.54023,-0.090909,-0.842795,-0.390071,-0.945946,-0.977809,-0.18251,0.033898,0.090909,0.548387
white,-0.179487,-0.83908,-0.340909,0.379913,-0.304965,-0.207207,-0.423024,0.35488,-0.271186,-0.659091,-0.451613
white,-0.384615,-0.586207,-0.272727,0.283843,-0.687943,0.135135,-0.006935,0.424588,0,-0.113636,-0.548387
white,-0.25641,-0.609195,-0.477273,-0.423581,-0.588652,0.081081,0.18724,0.025349,-0.288136,-0.704545,-0.516129
white,0.025641,-0.494253,-0.181818,-0.650655,-0.787234,-0.657658,0.065187,-0.352345,-0.423729,0,0.258065
white,-0.307692,-0.195402,-0.363636,-0.069869,-0.673759,-0.459459,-0.550624,-0.35488,-0.491525,-0.636364,0.419355
white,-0.282051,-0.678161,-0.340909,0.20524,-0.475177,-0.315315,-0.378641,0.423321,-0.440678,-0.363636,-0.645161
white,-0.230769,-0.517241,-0.5,-0.755459,-0.631206,-0.297297,-0.356449,-0.603295,-0.372881,-0.431818,0.387097
white,-0.589744,0.183908,-0.772727,-0.80786,-0.531915,-0.54955,-0.589459,-0.228137,0.084746,-0.636364,-0.580645
red,0.358974,0.574713,-0.909091,-0.912664,-0.021277,-0.945946,-0.955617,0.380228,-0.033898,-0.272727,-0.451613
white,-0.25641,-0.632184,-0.159091,-0.065502,-0.51773,0.135135,-0.073509,0.1673,-0.389831,-0.295455,-0.387097
red,0.051282,0.011494,-0.409091,-0.886463,-0.007092,-0.261261,-0.256588,0.17744,-0.135593,-0.272727,-0.516129
white,-0.333333,-0.54023,-0.568182,-0.580786,-0.531915,0.189189,-0.029126,-0.082383,0,-0.704545,-0.290323
white,0.051282,-0.609195,-0.204545,-0.467249,-0.574468,-0.621622,-0.678225,-0.174905,-0.644068,-0.386364,-0.129032
white,-0.333333,-0.678161,-0.272727,-0.624454,-0.475177,-0.117117,-0.167822,-0.233207,0.118644,-0.25,0.032258
white,-0.74359,-0.402299,-1,-0.484716,-0.730496,-0.423423,-0.128988,-0.139417,0.084746,-0.113636,-0.387097
white,-0.102564,-0.54023,-0.204545,-0.912664,-0.361702,-0.459459,-0.212205,-0.408112,-0.220339,-0.431818,-0.129032
white,-0.051282,-0.655172,-0.318182,-0.947598,-0.702128,-0.531532,-0.589459,-0.390368,-0.440678,0.045455,-0.193548
red,-0.666667,-0.103448,-0.954545,-0.938865,-0.64539,-0.693694,-0.789182,-0.367554,1,-0.090909,0.548387
white,-0.358974,-0.448276,-0.613636,0.497817,-0.276596,-0.099099,0.020804,0.52725,-0.305085,-0.409091,-0.741935
white,0.051282,-0.678161,-0.136364,-0.353712,-0.51773,-0.189189,-0.190014,-0.202788,-0.322034,-0.772727,0.129032
white,0.051282,-0.517241,-0.295455,-0.41048,-0.64539,-0.351351,-0.178918,-0.152091,-0.423729,-0.795455,-0.096774
white,-0.564103,-0.632184,0.022727,-0.90393,-0.475177,-0.621622,-0.40638,-0.34981,-0.152542,-0.409091,-0.354839
white,-0.307692,-0.770115,-0.25,-0.353712,-0.404255,-0.72973,-0.306519,0.190114,-0.050847,-0.5,-0.774194
white,-0.076923,-0.425287,-0.409091,0.310044,-0.432624,0.189189,0.131761,0.515843,-0.423729,0.045455,-0.516129
white,-0.179487,-0.425287,-0.272727,-0.947598,-0.375887,-0.333333,-0.267684,-0.557668,-0.305085,-0.863636,0.032258
red,-0.076923,0.149425,-1,-0.877729,-0.219858,-0.891892,-0.972261,0.07858,0.237288,-0.181818,0.064516
white,0.051282,-0.54023,-0.068182,-0.877729,-0.503546,-0.117117,-0.190014,-0.202788,0.237288,-0.386364,-0.129032
white,-0.692308,-0.137931,-0.590909,-0.886463,-0.617021,-0.423423,-0.445215,-0.95564,-0.169492,0.386364,0.935484
white,-0.076923,-0.356322,-0.25,-0.930131,-0.77305,-0.531532,-0.728155,-0.443599,-0.169492,-0.75,0.032258
white,-0.717949,-0.643678,-0.386364,-0.026201,-0.702128,-0.405405,-0.378641,0.050697,-0.40678,-0.363636,-0.548387
red,0.153846,0.758621,-0.977273,-0.860262,-0.134752,-0.927928,-0.955617,0.215463,0.016949,-0.181818,-0.032258
white,-0.102564,-0.333333,-0.636364,0.248908,-0.446809,0.045045,0.298197,0.509506,-0.305085,-0.477273,-0.709677
white,-0.410256,-0.310345,0.068182,-0.930131,-0.404255,0.045045,0.131761,-0.242079,-0.118644,-0.363636,-0.483871
white,-0.076923,-0.632184,-0.045455,0.170306,-0.191489,-0.153153,0.065187,0.367554,-0.711864,-0.545455,-0.709677
white,-0.461538,-0.333333,-0.772727,-0.912664,-0.319149,-0.315315,-0.323162,-0.329531,-0.118644,-0.409091,-0.322581
white,-0.384615,-0.54023,-0.386364,-0.152838,-0.702128,-0.54955,-0.434119,-0.141952,-0.186441,-0.681818,-0.129032
white,-0.333333,-0.609195,-0.25,-0.930131,-0.560284,-0.261261,-0.395284,-0.557668,-0.20339,-0.409091,0.064516
white,-0.076923,-0.793103,-0.340909,-0.930131,-0.460993,-0.603604,-0.439667,-0.139417,0.355932,-0.022727,-0.225806
red,-0.564103,-0.057471,-0.931818,-0.895197,-0.503546,-0.513514,-0.550624,-0.532319,0.322034,0.363636,0.935484
white,-0.153846,-0.356322,0.272727,-0.938865,-0.475177,-0.567568,-0.467406,-0.342205,-0.118644,-0.75,-0.193548
white,-0.307692,-0.609195,-0.386364,0.467249,-0.219858,-0.495495,-0.256588,0.34981,-0.186441,-0.386364,-0.322581
white,-0.205128,-0.747126,-0.295455,0.628821,-0.51773,-0.333333,-0.106796,0.575412,-0.644068,-0.318182,-0.645161
red,0.205128,0.333333,-0.545455,-0.868996,0.248227,-0.603604,-0.40638,0.295311,-0.305085,-0.409091,-0.612903
white,-0.205128,-0.701149,0.840909,-0.956332,0.815603,-0.081081,-0.350902,-0.228137,-0.474576,-0.613636,-0.612903
red,0.333333,-0.195402,-0.227273,-0.834061,0.007092,-0.54955,-0.556172,0.468948,0.118644,-0.090909,-0.516129
white,0.153846,-0.862069,0.022727,-0.921397,-0.574468,-0.693694,-0.489598,-0.361217,-0.491525,-0.227273,-0.032258
white,-0.076923,-0.494253,-0.318182,-0.598253,-0.375887,-0.207207,-0.128988,-0.114068,-0.322034,-0.477273,-0.258065
white,-0.435897,-0.275862,-1,-0.930131,-0.531915,-0.891892,-0.728155,-0.462611,0.101695,-0.636364,0.032258
white,-0.333333,0.08046,-0.409091,-0.213974,-0.744681,-0.657658,-0.456311,-0.329531,-0.152542,0.159091,0.645161
red,0.564103,-0.37931,-0.136364,-0.921397,-0.304965,-0.459459,-0.772538,0.223067,-0.084746,0.363636,-0.16129
red,0.948718,-0.586207,0,-0.737991,-0.120567,-0.90991,-0.927878,0.456274,-0.322034,0.363636,-0.580645
white,-0.282051,-0.517241,-0.295455,-0.71179,-0.744681,-0.315315,-0.500693,-0.589354,-0.118644,-0.136364,0.483871
white,0.076923,-0.586207,-0.181818,-0.877729,-0.361702,-0.477477,-0.361997,-0.380228,-0.372881,0.136364,0.16129
white,-0.153846,-0.425287,-0.431818,-0.912664,-0.702128,-0.567568,-0.334258,-0.621039,-0.152542,-0.727273,0.322581
red,0.179487,-0.402299,-0.045455,-0.868996,-0.106383,-0.603604,-0.833564,-0.136882,-0.338983,0.272727,0.419355
red,-0.179487,-0.310345,0.113636,-0.834061,0.248227,-0.423423,-0.56172,0.152091,0.135593,0.25,0.096774
white,-0.25641,-0.908046,-0.181818,-0.851528,-0.574468,-0.243243,-0.339806,-0.343473,-0.40678,0.022727,-0.322581
red,-0.025641,0.37931,-0.954545,-0.938865,-0.106383,-0.855856,-0.92233,0.190114,-0.237288,0.954545,-0.612903
white,-0.384615,-0.816092,-0.25,-0.956332,-0.319149,-0.63964,-0.578363,-0.506971,0.016949,-0.454545,-0.064516
white,-0.384615,-0.563218,-0.590909,-0.921397,-0.730496,-0.657658,-0.417476,-0.34474,0.169492,-0.363636,-0.354839
red,0.051282,0.310345,-0.977273,-0.834061,-0.021277,-0.711712,-0.822469,0.164766,0.050847,0.181818,0.193548
white,0,-0.310345,-0.090909,-0.877729,-0.588652,-0.513514,-0.190014,-0.557668,-0.220339,-0.772727,0.580645
white,-0.384615,-0.172414,-0.590909,-0.379913,0.234043,-0.513514,0.131761,0.343473,0.423729,0.136364,-0.612903
red,-0.25641,0.241379,-0.522727,-0.886463,-0.007092,-0.873874,-0.68932,0.253485,0.355932,-0.181818,-0.580645
white,-0.589744,-0.597701,-0.25,-0.947598,-0.404255,-0.495495,-0.356449,-0.572877,0.101695,0,0.064516
red,0.153846,0.310345,-0.772727,-0.799127,0.134752,-0.711712,-0.811373,0.38403,-0.033898,-0.25,-0.516129
red,-0.153846,0.45977,-1,-0.847162,-0.120567,-0.63964,-0.772538,0.1673,-0.033898,-0.477273,-0.548387
white,0.333333,0.08046,-0.318182,-0.344978,-0.758865,-0.765766,-0.63939,-0.253485,-0.627119,-0.681818,0.225806
red,0.333333,-0.356322,0.181818,-0.868996,0.446809,-0.927928,-0.977809,0.086185,0,-0.090909,0.064516
white,-0.333333,-0.770115,0.681818,-0.0131,-0.475177,-0.045045,-0.101248,0.35488,0.457627,0.045455,-0.322581
red,0.487179,-0.310345,-0.295455,-0.834061,0.234043,-0.72973,-0.761442,0.405577,-0.20339,0.090909,-0.354839
red,-0.025641,0.390805,-0.477273,-0.851528,0.446809,-0.657658,-0.567268,0.17744,-0.169492,-0.113636,-0.580645
white,-0.153846,-0.701149,-0.295455,-0.720524,-0.829787,-0.297297,-0.245492,-0.361217,-0.237288,-0.613636,-0.096774
white,-0.333333,-0.586207,-0.045455,-0.20524,-0.503546,-0.477477,-0.256588,0.152091,-0.220339,-0.431818,-0.645161
white,-0.179487,-0.494253,0.113636,-0.641921,-0.617021,-0.711712,-0.450763,-0.430925,-0.084746,0.045455,0.419355
white,-0.512821,-0.126437,0.045455,-0.930131,-0.560284,-0.459459,-0.0957,-0.228137,-0.305085,-0.431818,-0.741935
white,-0.051282,-0.586207,-0.409091,0.550218,0.06383,-0.423423,-0.262136,0.773131,-0.237288,-0.613636,-0.741935
red,0.461538,0.172414,0,-0.851528,-0.120567,-0.63964,-0.656033,0.532319,0.254237,-0.068182,-0.516129
white,0.538462,-0.816092,0.045455,-0.895197,-0.475177,-0.603604,-0.312067,0.110266,-0.457627,0.022727,-0.483871
white,-0.358974,-0.724138,-0.409091,0.056769,-0.475177,0.063063,-0.239945,0.032953,-0.084746,-0.704545,-0.096774
white,0.230769,-0.425287,-0.227273,-0.021834,-0.29078,-0.261261,0.298197,0.484157,-0.237288,-0.318182,-0.354839
white,-0.333333,-0.563218,-0.340909,-0.10917,-0.730496,-0.711712,-0.378641,-0.18251,-0.220339,-0.659091,0.032258
white,-0.282051,-0.609195,-0.113636,-0.925764,-0.560284,-0.297297,-0.539528,-0.494297,0.067797,-0.590909,0.096774
white,-0.333333,-0.850575,0.113636,-0.580786,-0.446809,-0.045045,-0.12344,-0.050697,0.423729,-0.5,-0.096774
white,-0.205128,-0.747126,-0.204545,-0.615721,-0.177305,-0.441441,-0.20111,-0,0.084746,-0.409091,-0.419355
white,-0.307692,-0.632184,-0.363636,-0.956332,-0.64539,-0.54955,-0.572816,-0.724968,-0.101695,-0.75,0.387097
white,-0.230769,-0.609195,-0.386364,-0.117904,-0.049645,-0.171171,-0.178918,0.215463,-0.440678,-0.636364,-0.677419
